rosbagTimestamp,time,x,y,z
1505941605396972525,0.00622534751892,0.0306429080665,-0.0182227790356,0.464812815189
1505941605404215176,0.0134768486023,0.0303065218031,-0.0178755149245,0.464821666479
1505941605410424490,0.0196938514709,0.0303866639733,-0.0178319141269,0.464819341898
1505941605416651768,0.025927066803,0.0303866639733,-0.0178319141269,0.464819341898
1505941605423880240,0.0331523418427,0.0309072621167,-0.0180752817541,0.464810103178
1505941605430099826,0.0393843650818,0.0308501534164,-0.0180050302297,0.464816480875
1505941605437422490,0.046667098999,0.0308501534164,-0.0180050302297,0.464816480875
1505941605443654003,0.0528974533081,0.0307617932558,-0.0179665833712,0.464802443981
1505941605449799561,0.0590636730194,0.0306891221553,-0.0180266238749,0.464799880981
1505941605457075151,0.0662989616394,0.0306891221553,-0.0180266238749,0.464799880981
1505941605463206484,0.0724589824677,0.0308533180505,-0.0178945530206,0.464800536633
1505941605470328342,0.0796570777893,0.0308449007571,-0.0180563833565,0.464783370495
1505941605476598379,0.0858821868896,0.0308449007571,-0.0180563833565,0.464783370495
1505941605483809140,0.0930862426758,0.0308060701936,-0.0180156081915,0.464779853821
1505941605490085378,0.0993192195892,0.0309226028621,-0.0180463679135,0.464759975672
1505941605497284181,0.106538772583,0.0309226028621,-0.0180463679135,0.464759975672
1505941605503470026,0.112768650055,0.0310656763613,-0.0180516820401,0.464742809534
1505941605510714919,0.119980335236,0.0313662923872,-0.0180448051542,0.464705526829
1505941605516947490,0.126209974289,0.0313662923872,-0.0180448051542,0.464705526829
1505941605524203638,0.133455753326,0.0313456878066,-0.0177921336144,0.464639782906
1505941605530380289,0.139671564102,0.0314807072282,-0.0176868680865,0.46446236968
1505941605536631292,0.145900249481,0.0314807072282,-0.0176868680865,0.46446236968
1505941605543918121,0.153176784515,0.0293290652335,-0.0172597933561,0.464142471552
1505941605550137218,0.159400224686,0.0291648134589,-0.0165919065475,0.463030010462
1505941605557318822,0.166603803635,0.0291648134589,-0.0165919065475,0.463030010462
1505941605563550512,0.172827482224,0.0305474624038,-0.0171615369618,0.462497591972
1505941605570778857,0.180039644241,0.0293005295098,-0.0171163659543,0.461357593536
1505941605577001663,0.186262130737,0.0293005295098,-0.0171163659543,0.461357593536
1505941605583126355,0.192396402359,0.0328657478094,-0.0186786167324,0.459653705359
1505941605590333272,0.19960641861,0.0343709029257,-0.0184125993401,0.45756265521
1505941605596509162,0.205756902695,0.0343709029257,-0.0184125993401,0.45756265521
1505941605603756612,0.212950944901,0.0323738753796,-0.0181683711708,0.455509960651
1505941605610215173,0.219450235367,0.0366448685527,-0.018529003486,0.452943682671
1505941605617417499,0.226667642593,0.0366448685527,-0.018529003486,0.452943682671
1505941605623567882,0.232872486115,0.0384803824127,-0.0181296411902,0.450270116329
1505941605630814972,0.24007153511,0.0375641919672,-0.0180494561791,0.447304099798
1505941605637060904,0.246297121048,0.0375641919672,-0.0180494561791,0.447304099798
1505941605643156048,0.252424001694,0.0351676978171,-0.0172618012875,0.444171100855
1505941605650320991,0.25962471962,0.0369926579297,-0.0159044750035,0.440227538347
1505941605656574284,0.265805721283,0.0369926579297,-0.0159044750035,0.440227538347
1505941605663692520,0.272968530655,0.034155100584,-0.0152557594702,0.436718285084
1505941605669945334,0.279206752777,0.0320837646723,-0.0143950581551,0.432788223028
1505941605677134588,0.286415338516,0.0320837646723,-0.0143950581551,0.432788223028
1505941605683367929,0.292650699615,0.0301249045879,-0.0138284759596,0.428698927164
1505941605690618815,0.299892663956,0.0263595115393,-0.0138618964702,0.424371391535
1505941605696841062,0.30614233017,0.0263595115393,-0.0138618964702,0.424371391535
1505941605704072500,0.313341140747,0.0259546954185,-0.0149844391271,0.419751137495
1505941605710241230,0.319530487061,0.0261217374355,-0.016452152282,0.415147304535
1505941605717519176,0.326741218567,0.0261217374355,-0.016452152282,0.415147304535
1505941605723663372,0.3329641819,0.0276779774576,-0.0175934415311,0.409912347794
1505941605729843706,0.339114427567,0.0304140746593,-0.0189363993704,0.404553800821
1505941605737010875,0.346292495728,0.0304140746593,-0.0189363993704,0.404553800821
1505941605743153388,0.352422237396,0.0357585176826,-0.0193623304367,0.398886442184
1505941605750307520,0.359603881836,0.0385756082833,-0.019680628553,0.393363177776
1505941605756473739,0.365748405457,0.0385756082833,-0.019680628553,0.393363177776
1505941605763696209,0.37295293808,0.0393293425441,-0.0190439373255,0.388002038002
1505941605769895253,0.379125118256,0.0397721081972,-0.0176814030856,0.382657289505
1505941605777058770,0.386308431625,0.0397721081972,-0.0176814030856,0.382657289505
1505941605783237176,0.392472028732,0.0385732986033,-0.0162482634187,0.377478986979
1505941605790408471,0.399662256241,0.0384508855641,-0.0142727280036,0.372037082911
1505941605796659211,0.405903816223,0.0384508855641,-0.0142727280036,0.372037082911
1505941605803802967,0.413082122803,0.0354392491281,-0.0128406751901,0.367215454578
1505941605810040830,0.419318675995,0.0317054390907,-0.0114031396806,0.362172067165
1505941605817263650,0.426535844803,0.0317054390907,-0.0114031396806,0.362172067165
1505941605823452365,0.432747602463,0.0282117798924,-0.0114666987211,0.356853157282
1505941605830691908,0.439960718155,0.0258169323206,-0.0111307892948,0.351676315069
1505941605836966814,0.446209669113,0.0258169323206,-0.0111307892948,0.351676315069
1505941605843164743,0.452412366867,0.0233060307801,-0.011958707124,0.346549630165
1505941605850356563,0.459632396698,0.0238167494535,-0.0128690265119,0.34104937315
1505941605856602773,0.4658203125,0.0238167494535,-0.0128690265119,0.34104937315
1505941605863775715,0.473059415817,0.0269687864929,-0.0140719935298,0.335360556841
1505941605869977949,0.479264497757,0.0294216629118,-0.0150129115209,0.329661518335
1505941605877270265,0.486531734467,0.0294216629118,-0.0150129115209,0.329661518335
1505941605883497543,0.492771863937,0.0319191999733,-0.0153148612007,0.324069440365
1505941605890734796,0.500000953674,0.036948967725,-0.0155368298292,0.31791383028
1505941605897008507,0.506249427795,0.036948967725,-0.0155368298292,0.31791383028
1505941605903115663,0.512392044067,0.0401167236269,-0.0146697312593,0.312160134315
1505941605910304898,0.5195748806,0.0410099998116,-0.013485041447,0.306674689054
1505941605917509412,0.526771783829,0.0410099998116,-0.013485041447,0.306674689054
1505941605923663970,0.532951831818,0.0416431576014,-0.0114658819512,0.301019132137
1505941605929848009,0.539102554321,0.0421065464616,-0.0099095441401,0.295490264893
