rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1504629904437460630,,25028,,1504629904,437212375,world,,,-2.33995580673,-0.655891060829,0.0401189178228,,-0.0140068596229,-0.00112493638881,-0.183437496424,0.982930958271
1504629904447937770,,25029,,1504629904,447625308,world,,,-2.33995199203,-0.655892848969,0.0401137135923,,-0.0139574557543,-0.00114387704525,-0.183355078101,0.98294699192
1504629904447970144,,25030,,1504629904,447662559,world,,,-2.3399541378,-0.655905067921,0.0401056148112,,-0.0139588592574,-0.00115559692495,-0.18336610496,0.982944905758
1504629904458507576,,25031,,1504629904,458071515,world,,,-2.3399515152,-0.655884027481,0.0401139594615,,-0.0139396991581,-0.00132637785282,-0.183380112052,0.982942402363
1504629904458539248,,25032,,1504629904,458125745,world,,,-2.33994197845,-0.655980229378,0.0401005409658,,-0.0133286220953,-0.00128548266366,-0.183105900884,0.983002007008
1504629904467797561,,25033,,1504629904,467472701,world,,,-2.33996629715,-0.655884981155,0.0401304662228,,-0.0139193926007,-0.00119516579434,-0.183362215757,0.98294621706
1504629904478089159,,25034,,1504629904,477814361,world,,,-2.33995747566,-0.655874788761,0.0401308201253,,-0.0140053797513,-0.00130042585079,-0.183266341686,0.982962667942
1504629904478120797,,25035,,1504629904,477852961,world,,,-2.33994102478,-0.655883610249,0.0401191152632,,-0.0140138184652,-0.00126210355666,-0.183354765177,0.982946157455
1504629904488626445,,25036,,1504629904,488236318,world,,,-2.33994150162,-0.655975401402,0.0400798805058,,-0.0135093787685,-0.00123417167924,-0.18328037858,0.98296713829
1504629904498120147,,25037,,1504629904,497718439,world,,,-2.33995342255,-0.655910432339,0.040101878345,,-0.013919275254,-0.00128703226801,-0.183299228549,0.982957780361
1504629904508411547,,25038,,1504629904,508088414,world,,,-2.3399412632,-0.655997991562,0.0400797389448,,-0.013369214721,-0.001374816522,-0.183160334826,0.982991158962
1504629904508439599,,25039,,1504629904,508131849,world,,,-2.33995366096,-0.655902564526,0.0401170216501,,-0.0139012532309,-0.0013147839345,-0.183359190822,0.982946872711
1504629904517697656,,25040,,1504629904,517432654,world,,,-2.33995270729,-0.655893087387,0.0401117801666,,-0.0140181826428,-0.0013998009963,-0.183317795396,0.982952713966
1504629904527998306,,25041,,1504629904,527770723,world,,,-2.33994674683,-0.655984520912,0.0400899164379,,-0.0135815199465,-0.00132388423663,-0.183041736484,0.983010530472
1504629904528016579,,25042,,1504629904,527807319,world,,,-2.33994841576,-0.655986964703,0.040076110512,,-0.013226239942,-0.00108298868872,-0.183229997754,0.982980549335
1504629904538306513,,25043,,1504629904,538090525,world,,,-2.33995389938,-0.655912399292,0.0401188321412,,-0.0138537734747,-0.00110635452438,-0.183354437351,0.982948720455
1504629904538318043,,25044,,1504629904,538116592,world,,,-2.33993005753,-0.655981600285,0.0400932505727,,-0.0135762337595,-0.00132292241324,-0.183126568794,0.982994675636
1504629904547687993,,25045,,1504629904,547454397,world,,,-2.33994078636,-0.655985355377,0.040084131062,,-0.0134736197069,-0.00116461666767,-0.183327272534,0.982958912849
1504629904558006641,,25046,,1504629904,557799880,world,,,-2.33993983269,-0.655974626541,0.0400853566825,,-0.0133526008576,-0.00118125393055,-0.183109894395,0.983001053333
1504629904568369857,,25047,,1504629904,568135866,world,,,-2.33995914459,-0.65591776371,0.0401081293821,,-0.0140281682834,-0.00131657056045,-0.183433711529,0.98293119669
1504629904568389589,,25048,,1504629904,568178676,world,,,-2.33995985985,-0.655924141407,0.0401071459055,,-0.0140126049519,-0.00119484390598,-0.183451145887,0.982928276062
1504629904577803172,,25049,,1504629904,577585231,world,,,-2.33995294571,-0.655908465385,0.040120176971,,-0.013868747279,-0.00122009112965,-0.183281451464,0.982961952686
1504629904588148323,,25050,,1504629904,587927571,world,,,-2.33993148804,-0.655968785286,0.0400972105563,,-0.0134161515161,-0.00119347067084,-0.183036714792,0.983013868332
1504629904588162254,,25051,,1504629904,587951630,world,,,-2.33995556831,-0.655889689922,0.0401202775538,,-0.0139136072248,-0.00113702390809,-0.183355227113,0.982947587967
1504629904597330356,,25052,,1504629904,597129732,world,,,-2.33994626999,-0.65598911047,0.0400924235582,,-0.0134939868003,-0.00129138329066,-0.182982116938,0.983022749424
1504629904608050513,,25053,,1504629904,607626814,world,,,-2.33995938301,-0.655908226967,0.0401006042957,,-0.0139548098668,-0.00119343725964,-0.183365523815,0.982945084572
1504629904608085383,,25054,,1504629904,607670836,world,,,-2.33993196487,-0.655985891819,0.0401000678539,,-0.0133610907942,-0.00117420428433,-0.183097019792,0.983003437519
1504629904618231334,,25055,,1504629904,617999998,world,,,-2.33993768692,-0.655888140202,0.0401197932661,,-0.0139684658498,-0.00124541751575,-0.183367311954,0.982944428921
1504629904627566607,,25056,,1504629904,627346111,world,,,-2.33992743492,-0.655965685844,0.040108513087,,-0.0136063368991,-0.00122913403902,-0.183101445436,0.98299908638
1504629904627580656,,25057,,1504629904,627386391,world,,,-2.33993864059,-0.655974507332,0.0400978401303,,-0.0136329829693,-0.00142305542249,-0.182977676392,0.983021557331
1504629904637852865,,25058,,1504629904,637685934,world,,,-2.33995699883,-0.655911803246,0.0401092395186,,-0.0139822298661,-0.00111368391663,-0.183426946402,0.982933342457
1504629904648307706,,25059,,1504629904,648011807,world,,,-2.33993196487,-0.655989766121,0.0400943383574,,-0.0134545359761,-0.00119976059068,-0.183112323284,0.982999265194
1504629904648331028,,25060,,1504629904,648047137,world,,,-2.3399310112,-0.655966997147,0.0401019901037,,-0.0135254301131,-0.00132000993472,-0.183059304953,0.983008027077
1504629904657656603,,25061,,1504629904,657410648,world,,,-2.33993983269,-0.655906975269,0.04011426121,,-0.0139183951542,-0.00126900034957,-0.183326438069,0.982952773571
1504629904668010201,,25062,,1504629904,667754593,world,,,-2.33993530273,-0.655997753143,0.0400701761246,,-0.0134887751192,-0.00121224706527,-0.183212161064,0.982980132103
1504629904668032284,,25063,,1504629904,667794510,world,,,-2.3399477005,-0.655937790871,0.0400948524475,,-0.0140445614234,-0.00117737276014,-0.183490261436,0.982920587063
1504629904678407234,,25064,,1504629904,678159285,world,,,-2.33993053436,-0.656024038792,0.0400658808649,,-0.0134269883856,-0.00134550139774,-0.183024123311,0.983015835285
1504629904678429173,,25065,,1504629904,678191171,world,,,-2.33992171288,-0.656004846096,0.0400681979954,,-0.0134702408686,-0.0012618037872,-0.183238312602,0.982975482941
1504629904687893571,,25066,,1504629904,687634944,world,,,-2.33993935585,-0.6559497118,0.0400863215327,,-0.0140596693382,-0.00118585897144,-0.183438509703,0.982929944992
1504629904698256085,,25067,,1504629904,698012109,world,,,-2.33992123604,-0.656058073044,0.0400592163205,,-0.0134699251503,-0.00127676769625,-0.183059304953,0.983008801937
1504629904707647283,,25068,,1504629904,707387172,world,,,-2.33994030952,-0.655952036381,0.040075596422,,-0.0139877321199,-0.00112039723899,-0.183424577117,0.982933700085
1504629904707670493,,25069,,1504629904,707426200,world,,,-2.33991932869,-0.656043410301,0.0400596559048,,-0.0134167149663,-0.00126846123021,-0.183065995574,0.983008265495
1504629904717919570,,25070,,1504629904,717736480,world,,,-2.33991551399,-0.656028330326,0.0400616265833,,-0.0135035831481,-0.00124495453201,-0.18305195868,0.983009755611
1504629904728382609,,25071,,1504629904,728104001,world,,,-2.34044837952,-0.655633211136,0.040189627558,,-0.00833528582007,-0.00125043292064,-0.180777683854,0.983487904072
1504629904728404462,,25072,,1504629904,728137991,world,,,-2.34047675133,-0.655606091022,0.0402414500713,,-0.00964758917689,-0.00116426916793,-0.18116222322,0.98340523243
1504629904737659977,,25073,,1504629904,737433584,world,,,-2.33993148804,-0.655951976776,0.040074210614,,-0.0140130640939,-0.00111589988228,-0.18351842463,0.982915759087
1504629904748270173,,25074,,1504629904,747842630,world,,,-2.33991360664,-0.656016945839,0.0400654114783,,-0.0135048916563,-0.00123509345576,-0.18318079412,0.98298573494
1504629904748311067,,25075,,1504629904,747901501,world,,,-2.33993029594,-0.655946433544,0.0400901474059,,-0.0138988951221,-0.00106434372719,-0.18344758451,0.982930660248
1504629904757647663,,25076,,1504629904,757243910,world,,,-2.33993029594,-0.655929327011,0.0400849841535,,-0.0140632074326,-0.00137833389454,-0.183365806937,0.982943236828
1504629904768134864,,25077,,1504629904,767742201,world,,,-2.33992147446,-0.656024873257,0.0400620922446,,-0.0134398387745,-0.00116860552225,-0.183089971542,0.983003556728
1504629904768158278,,25078,,1504629904,767796362,world,,,-2.33995485306,-0.655954658985,0.0400792993605,,-0.0140970870852,-0.00123171380255,-0.183456480503,0.98292607069
1504629904778659769,,25079,,1504629904,778233644,world,,,-2.33994340897,-0.655940115452,0.0400819517672,,-0.0140647990629,-0.00110738165677,-0.183439150453,0.982929885387
1504629904778692094,,25080,,1504629904,778287284,world,,,-2.3399450779,-0.65591853857,0.0400965027511,,-0.0139716239646,-0.00110869109631,-0.183420851827,0.982934594154
1504629904788051627,,25081,,1504629904,787687407,world,,,-2.34047746658,-0.655601620674,0.0402512177825,,-0.00943835172802,-0.000974249385763,-0.181102439761,0.983418464661
1504629904798328727,,25082,,1504629904,798046398,world,,,-2.33994913101,-0.655937433243,0.0400820486248,,-0.0140259740874,-0.00112883548718,-0.183414161205,0.982935011387
1504629904798360929,,25083,,1504629904,798085796,world,,,-2.33995556831,-0.655957937241,0.0400701388717,,-0.0141040142626,-0.00107193971053,-0.183372288942,0.982941865921
1504629904807787815,,25084,,1504629904,807475369,world,,,-2.33994746208,-0.655943334103,0.0400766171515,,-0.0140297012404,-0.0012534147827,-0.183412373066,0.982935130596
1504629904818197436,,25085,,1504629904,817890967,world,,,-2.34045934677,-0.655661642551,0.0401969365776,,-0.00817174371332,-0.00124385696836,-0.180697232485,0.983504056931
1504629904827527661,,25086,,1504629904,827184275,world,,,-2.33994698524,-0.655947208405,0.0400723554194,,-0.0139260273427,-0.00111902854405,-0.183413758874,0.982936620712
1504629904827555757,,25087,,1504629904,827228246,world,,,-2.33994174004,-0.65604364872,0.0400464683771,,-0.0132975066081,-0.0013484172523,-0.183093592525,0.983004689217
